Id,Collection,Type,Name,UserGroup,AgoraVolume,AgoraNumber,Text,PublishedNumber,Classification,Class,Deposit,Dimensions,Chronology,ChronologyRange,Sort,Sibling,Edges,Bibliography,Parent,AgoraLetter
Agora:Object:Agora XII:1566,Agora,Object,"Agora XII, no. 1566",Public,12,1566,Similar in shape and fabric to &lt;b&gt;1565&lt;/b&gt;; the angle in the wall more pronounced and the dome of the rim fuller.,AV 12.1566,Hellenistic Pottery and Wheelmade Table Ware | Votives And Other Vessels For Religious Use | Vessels From Ritual Pyres | Covered Bowl,Black and Plain Pottery | Vases from Sacrificial Pyres | Covered Bowl | Special Shape,B 19:6,,Ca. 315-300 B.C.,-315;-300,18+0000000001 Agora 0000000012:0000001566,Agora:Object:P 18581,1,"&lt;i&gt;Hesperia,&lt;/i&gt; XX, 1951, p. 123, Pyre 7-14.",Agora:Image:2013.09.0012,
Agora:Object:Agora XII:1567,Agora,Object,"Agora XII, no. 1567",Public,12,1567,Glaze on handles and for three bands and central dot on floor.,AV 12.1567,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,C 14:3,Diam. 0.147.,Ca. 375-360 B.C.,-375;-360,18+0000000001 Agora 0000000012:0000001567,Agora:Object:P 7600,1,,Agora:Image:2012.56.0516,
Agora:Object:Agora XII:1568,Agora,Object,"Agora XII, no. 1568",Public,12,1568,Glaze on top of handles and for two broad bands on floor.,AV 12.1568,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,D 17:8,,Middle of 4th c. B.C.,-350,18+0000000001 Agora 0000000012:0000001568,Agora:Object:P 20063,1,,Agora:Image:2013.09.0016,
Agora:Object:Agora XII:1569,Agora,Object,"Agora XII, no. 1569",Public,12,1569,Glaze on handles and for two narrow circles on floor. Much warped in making.,AV 12.1569,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,F 5:2,Diam. 0.13.,End of 4th c. B.C.,-325;-300,18+0000000001 Agora 0000000012:0000001569,Agora:Object:P 9706,1,,Agora:Image:2012.56.0516,
Agora:Object:Agora XII:1570,Agora,Object,"Agora XII, no. 1570",Public,12,1570,Unglazed.,AV 12.1570,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,F 5:2,Diam. 0.115.,End of 4th c. B.C.,-325;-300,18+0000000001 Agora 0000000012:0000001570,Agora:Object:P 9708,1,,Agora:Image:2012.56.0516,
Agora:Object:Agora XII:1571,Agora,Object,"Agora XII, no. 1571",Public,12,1571,Unglazed except for a few thin smears on floor.,AV 12.1571,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,Black and Plain Pottery | Vases from Sacrificial Pyres | Ribbon-Handled Plate,B 19:6,,Ca. 315-300 B.C.,-315;-300,18+0000000001 Agora 0000000012:0000001571,Agora:Object:P 18576,1,,Agora:Image:2013.09.0012,
Agora:Object:Agora XII:1572,Agora,Object,"Agora XII, no. 1572",Public,12,1572,Low ring foot; groove on wall below rim; rim lightly double- grooved. Glazed all over except reserved rim.,AV 12.1572,Site | By Type | Burials | Plans and Drawings,Black and Plain Pottery | Vases from Sacrificial Pyres | Small Plate,D 17:8,,Middle of 4th c. B.C.,-350,18+0000000001 Agora 0000000012:0000001572,Agora:Object:P 20061,1,,Agora:Image:2013.09.0016,
Agora:Object:Agora XII:1573,Agora,Object,"Agora XII, no. 1573",Public,12,1573,"Heavy roughly made ring foot. Glazed all over, except the rim, lightly grooved once.Others from the same pyre, see &lt;b&gt;1045,&lt;/b&gt; Pl. 36.",AV 12.1573,Black and Plain Pottery | Vases from Sacrificial Pyres | Small Plate,Black and Plain Pottery | Vases from Sacrificial Pyres | Small Plate,B 19:3,,Ca. 350-325 B.C.,-350;-325,18+0000000001 Agora 0000000012:0000001573,Agora:Object:P 17709,1,,Agora:Image:2013.09.0010,
Agora:Object:Agora XII:1574,Agora,Object,"Agora XII, no. 1574",Public,12,1574,"Substantial fabric. Small high ring foot; downsloping rim, heavily double-grooved. Glaze wash on floor only. See p. 147.",AV 12.1574,Black and Plain Pottery | Vases from Sacrificial Pyres | Small Plate,Black and Plain Pottery | Vases from Sacrificial Pyres | Small Plate,F 5:2,Diam. 0.123.,End of 4th c. B.C.,-325;-300,18+0000000001 Agora 0000000012:0000001574,Agora:Object:P 9707,1,,Agora:Image:2012.56.0515,
Agora:Object:Agora XII:1575,Agora,Object,"Agora XII, no. 1575",Public,12,1575,"Base slightly raised; thin glaze over all except underside, smeared. Warped.",AV 12.1575,Black and Plain Pottery | Vases from Sacrificial Pyres | Saucer,Black and Plain Pottery | Vases from Sacrificial Pyres | Saucer,B 18:4,,First quarter of 4th c. B.C.,-400;-375,18+0000000001 Agora 0000000012:0000001575,Agora:Object:P 19302,1,,Agora:Image:2013.09.0008,
Agora:Object:Agora XII:1576,Agora,Object,"Agora XII, no. 1576",Public,12,1576,Thin glaze over all.,AV 12.1576,Black and Plain Pottery | Vases from Sacrificial Pyres | Saucer,Black and Plain Pottery | Vases from Sacrificial Pyres | Saucer,B 18:3,,Ca. 375-350 B.C.,-375;-350,18+0000000001 Agora 0000000012:0000001576,Agora:Object:P 19335,1,,Agora:Image:2013.09.0007,
Agora:Object:Agora XII:1577,Agora,Object,"Agora XII, no. 1577",Public,12,1577,Unglazed.,AV 12.1577,Black and Plain Pottery | Vases from Sacrificial Pyres | Saucer,Black and Plain Pottery | Vases from Sacrificial Pyres | Saucer,F 5:2,,End of 4th c. B.C.,-325;-300,18+0000000001 Agora 0000000012:0000001577,Agora:Object:P 9719,1,,Agora:Image:2012.56.0515,
Agora:Object:Agora XII:1578,Agora,Object,"Agora XII, no. 1578",Public,12,1578,"Unglazed.Cf. P 2880 G 13:4 &lt;i&gt;Hesperia,&lt;/i&gt; III, 1934, p. 326, fig. 9, A 66 and P 13243 G 12:20 Suppl. IV, 1940, pp. 134-135, fig. 99 c.",AV 12.1578,Black and Plain Pottery | Vases from Sacrificial Pyres | Saucer,Black and Plain Pottery | Vases from Sacrificial Pyres | Saucer,F 5:2,Diam. 0.113.,End of 4th c. B.C.,-325;-300,18+0000000001 Agora 0000000012:0000001578,Agora:Object:P 9712,1,,Agora:Image:2012.56.0515,
Agora:Object:Agora XII:1579,Agora,Object,"Agora XII, no. 1579",Public,12,1579,"Fragmentary; profile pre-served from top of shoulder to near base, with one horizontal handle.Pinkish clay with light gray core, slight traces of mica. Thin creamy slip worn and pitted, the surface rough with wheelmarks visible. Glaze decoration dark brown on top of handle thinning to orange for two large hooks below; banding in orange to brown, on shoulder a broad band between two narrow, on the wall two broad bands. East Greek.",AV 12.1579,Black and Plain Pottery | Hydria | Household Ware | Imported,Black and Plain Pottery | Hydria | Household Ware | Imported,R 17:3-U,,Context ca. 600-570 B.C.,-600;-570,18+0000000001 Agora 0000000012:0000001579,Agora:Object:P 13120,1,,,
Agora:Object:Agora XII:1580,Agora,Object,"Agora XII, no. 1580",Public,12,1580,"Orange buff clay full of dark grits but without mica; fine creamy slip now largely flaked away and with it most of the decoration. Red glaze for bands at base of neck, above and below handle-zone and for a pair of bands on the lower wall. The handles glazed outside, with broad tails depending from the roots. A wavy line around the neck and another in the handle-zone; on the shoulder, S-loops. East Greek.The decoration is traditional; cf. the 8th and 7th century hydriai, &lt;i&gt;Délos,&lt;/i&gt; XV, pl. 4, 9-11, especially pl. 4, 11. See also for the shape of the body but with a more spreading neck, a hydria from the Samian Heraion, &lt;i&gt;Ath. Mitt.,&lt;/i&gt; LXXIV, 1959, Beil. 47, 1; context of &lt;i&gt;ca.&lt;/i&gt; 710-640/630 B.C. The biconical shape of &lt;b&gt;1580,&lt;/b&gt; with nearly straight neck and plain rolled rim seems later than most, not far from the late archaic Cypriot white ware hydriai, as &lt;i&gt;S.C.E.,&lt;/i&gt; II, pl. 85 (Marion Tomb 95-15), though with more modest side handles.",AV 12.1580,Black and Plain Pottery | Hydria | Household Ware | Imported,Black and Plain Pottery | Hydria | Household Ware | Imported,Q 12:3,H. 0.325; diam. 0.28.,Context ca. 520-490 B.C.,-520;-490,18+0000000001 Agora 0000000012:0000001580,Agora:Object:P 24128,1,,Agora:Drawing:DA 8062,
Agora:Object:Agora XII:1581,Agora,Object,"Agora XII, no. 1581",Public,12,1581,"Fragmentary but body profile complete.Flat-topped rim, flaring ring foot; attachments for one horizontal handle remain at point of greatest diameter. Hard grayish buff clay with purplish tinge; no mica; traces of smooth buff slip. Decoration in dull black to brown glaze, much worn; rim and foot glazed; a pair of broad bands on shoulder and on lower wall; glaze around handle-roots. On wall, in space between the two pairs of bands, an ogee pattern with irregular strokes pendent from the band above. East Greek.",AV 12.1581,Black and Plain Pottery | Hydria | Household Ware | Imported,Black and Plain Pottery | Hydria | Household Ware | Imported,R 12:4-POU,H. 0.41; diam. as restored 0.317.,Context ca. 520-480 B.C.,-520;-480,18+0000000001 Agora 0000000012:0000001581,Agora:Object:P 24909,1,,,
Agora:Object:Agora XII:1582,Agora,Object,"Agora XII, no. 1582",Public,12,1582,"Neck and handle fragment.Heavy rolled rim. Clay pink with gray core and many particles of fine yellow mica; traces of light creamy buff slip, almost all worn off. Decoration in red glaze: a broad band at the base of the neck and a wavy band above it. East Greek.Same or closely similar fabric, &lt;b&gt;1585,&lt;/b&gt; and the small amphora &lt;b&gt;1473,&lt;/b&gt; Pl. 62. Perhaps Chiot.",AV 12.1582,Black and Plain Pottery | Hydria | Household Ware | Imported,Black and Plain Pottery | Hydria | Household Ware | Imported,R 12:1,,Context ca. 520-480 B.C.,-520;-480,18+0000000001 Agora 0000000012:0000001582,Agora:Object:P 20799,1,,Agora:Drawing:DA 8061,
Agora:Object:Agora XII:1583,Agora,Object,"Agora XII, no. 1583",Public,12,1583,"Neck, shoulder and vertical handle.Heavy rolled rim slightly undercut. Clay pink to purplish gray with gray core and small flecks of yellow mica; the surfaces grayish brown, wet-surfaced. Decoration in matt black: the rim glazed outside and a broad wavy band around the neck; a band at junction of neck and shoulder, down the handle, and a narrow band around the wall at the line of the lower handle-attachment. East Greek.Close in fabric to the earlier storage amphorae from Chios: cf. P 13668 I 14:1 &lt;i&gt;Agora,&lt;/i&gt; VIII, pl. 13, 225, but without the characteristic slip.",AV 12.1583,Site | By Type | Burials | Plans and Drawings,Black and Plain Pottery | Hydria | Household Ware | Imported,F 14:3,H. pres. 0.141.,Context 520-480 B.C.,-520;-480,18+0000000001 Agora 0000000012:0000001583,Agora:Object:P 4260,1,,Agora:Drawing:DA 8060,
Agora:Object:Agora XII:1584,Agora,Object,"Agora XII, no. 1584",Public,12,1584,"Most of neck and part of vertical handle.Lightly collared rim; heavy strap handle. Gritty pinkish orange clay with small flecks of yellow mica, slightly gray at core of handle. Scanty remains of smooth buff slip with decoration in light red glaze: a band around lower edge of rim and four slightly curving parallel bands around neck. East Greek.",AV 12.1584,Black and Plain Pottery | Hydria | Household Ware | Imported,Black and Plain Pottery | Hydria | Household Ware | Imported,R 12:4-POU,H. pres. 0.14.,Context ca. 520-480 B.C.,-520;-480,18+0000000001 Agora 0000000012:0000001584,Agora:Object:P 24916,1,,Agora:Drawing:DA 8059,
Agora:Object:Agora XII:1585,Agora,Object,"Agora XII, no. 1585",Public,12,1585,"Base missing and both hori- zontal handles broken off.Broad heavy rim; deep ovoid body. Pink clay with gray core and fine yellow mica; remains of pale buff slip. Deco- ration in red: rim glazed inside and out, band around lower part of neck; below lower handle-attachment broad band be- tween two narrow; at least three bands around lower wall. Roots of horizontal handles glazed; glaze bands on vertical handle: two stripes crossing at top, running down sides, crossing again at bottom and continuing to form tails on wall; three cross-bars at base of handle. East Greek.Fabric close to &lt;b&gt;1582;&lt;/b&gt; for the scheme of decoration compare &lt;b&gt;1580.&lt;/b&gt; It seems unlikely that this piece will have been made much later than &lt;i&gt;ca.&lt;/i&gt; 500 B.C.; apparently it survived for at least two generations.",AV 12.1585,Black and Plain Pottery | Hydria | Household Ware | Imported,Black and Plain Pottery | Hydria | Household Ware | Imported,C 19:11-POU,,Context ca. 425-400 B.C.,-425;-400,18+0000000001 Agora 0000000012:0000001585,Agora:Object:P 18992,1,,,
Agora:Object:Agora XII:1586,Agora,Object,"Agora XII, no. 1586",Public,12,1586,Deep ovoid body on slightly flaring ring foot; the rim double-grooved on the overhanging vertical face. Dilute glaze surfacing; glaze inside neck and on rim; glaze band below handles and another on foot. Attic household ware.,AV 12.1586,Black and Plain Pottery | Hydria | Household Ware | Attic,Black and Plain Pottery | Hydria | Household Ware | Attic,C 19:9-U,,Context ca. 425-400 B.C.,-425;-400,18+0000000001 Agora 0000000012:0000001586,Agora:Object:P 18986,1,,Agora:Drawing:DA 8048,
Agora:Object:Agora XII:1587,Agora,Object,"Agora XII, no. 1587",Public,12,1587,"Both horizontal handles broken away.Similar to &lt;b&gt;1586&lt;/b&gt; in shape, fabric and finishes, but smaller, the body more nearly globular and the rim plain, down- sloping. Attic household ware.",AV 12.1587,Black and Plain Pottery | Hydria | Household Ware | Attic,Black and Plain Pottery | Hydria | Household Ware | Attic,O 19:4-POU,,Context ca. 425-400 B.C.,-425;-400,18+0000000001 Agora 0000000012:0000001587,Agora:Object:P 12976,1,,,
Agora:Object:Agora XII:1588,Agora,Object,"Agora XII, no. 1588",Public,12,1588,"Much missing with both horizontal handles.Slightly flaring ring foot; rim flat on top with sloping outer face. Wheelmade of cooking ware; traces of thick dull black glaze now largely peeled away.For another such oddity, earlier and non-Attic, see the small very thick-walled hydria of dull grayish buff household ware with some remains of glaze banding, P 16780 G 6:3-U &lt;i&gt;Hesperia,&lt;/i&gt; XV, 1946, pl. 67, 316.",AV 12.1588,Black and Plain Pottery | Hydria | Household Ware | Attic,Black and Plain Pottery | Hydria | Household Ware | Attic,H 12:6,,Context ca. 425-400 B.C.,-425;-400,18+0000000001 Agora 0000000012:0000001588,Agora:Object:P 13296,1,,Agora:Image:2016.04.0625,
Agora:Object:Agora XII:1589,Agora,Object,"Agora XII, no. 1589",Public,12,1589,"Vertical handle and one horizontal handle missing.Flaring rim, false ring foot.The flaring rim, heavy body proportions and rudimentary foot are early features, but this piece does not correspond closely to any in the Agora series; already by the later 7th century, cooking-ware hydriai are better made and more developed, closer to &lt;b&gt;1590;&lt;/b&gt; cf. P 23461 R 8:2 &lt;i&gt;Agora,&lt;/i&gt; VIII, pl. 12, 219.",AV 12.1589,Black and Plain Pottery | Hydria | Cooking Ware | Attic,Black and Plain Pottery | Hydria | Cooking Ware | Attic,G-H 10-11,H. 0.39; diam. 0.328.,Context probably as late as the mid 6th c. B.C.,-575;-525,18+0000000001 Agora 0000000012:0000001589,Agora:Object:P 5897,1,,Agora:Image:2012.50.0715,
Agora:Object:Agora XII:1590,Agora,Object,"Agora XII, no. 1590",Public,12,1590,"Low ring foot; vertical handle set high.Similar, P 23477 J 14:3, before &lt;i&gt;ca.&lt;/i&gt; 570 B.C.",AV 12.1590,Black and Plain Pottery | Hydria | Cooking Ware | Attic,Black and Plain Pottery | Hydria | Cooking Ware | Attic,A 17:1-POU,,Context ca. 575-560 B.C.,-575;-560,18+0000000001 Agora 0000000012:0000001590,Agora:Object:P 18535,1,,,
Agora:Object:Agora XII:1591,Agora,Object,"Agora XII, no. 1591",Public,12,1591,"Broad-based, with low ring foot. Contents, measured with water to the brim, 16 liters, or about 5 choes.",AV 12.1591,Black and Plain Pottery | Hydria | Cooking Ware | Attic,Black and Plain Pottery | Hydria | Cooking Ware | Attic,Q 17:8-POU,H. 0.38; diam. 0.32.,Context ca. 575-550 B.C.,-575;-550,18+0000000001 Agora 0000000012:0000001591,Agora:Object:P 26657,1,,Agora:Image:2009.05.0005,
Agora:Object:Agora XII:1592,Agora,Object,"Agora XII, no. 1592",Public,12,1592,"Moderately high ring foot; vertical handle at top of shoulder.The characteristic shape for the later second and the third quarters of the 6th century, although other examples show variations in the height of foot and neck, and not all have so broad a shoulder or so elegantly tapering a body. Cf., e.g., found with an alabastron by the Amasis painter, P 14047 Q 18:1-POU &lt;i&gt;Hesperia,&lt;/i&gt; VIII, 1939, p. 257, fig. 13, 5.",AV 12.1592,Black and Plain Pottery | Hydria | Cooking Ware | Attic,Black and Plain Pottery | Hydria | Cooking Ware | Attic,C 18:8-POU,,Context ca. 575-550 B.C.,-575;-550,18+0000000001 Agora 0000000012:0000001592,Agora:Object:P 20558,1,,Agora:Image:2012.55.1447,
Agora:Object:Agora XII:1593,Agora,Object,"Agora XII, no. 1593",Public,12,1593,"Globular body. Contents, measured with water to the brim, 6350 cc., or just under two choes.Others from the same well-filling came apparently from the same shop: P 5460, P 5462.",AV 12.1593,Black and Plain Pottery | Hydria | Cooking Ware | Attic,Black and Plain Pottery | Hydria | Cooking Ware | Attic,G 11:8-POU,H. 0.257; diam. 0.242.,Context ca. 550-500 B.C.,-550;-500,18+0000000001 Agora 0000000012:0000001593,Agora:Object:P 5461,1,,,
Agora:Object:Agora XII:1594,Agora,Object,"Agora XII, no. 1594",Public,12,1594,"Globular body with well-rounded shoulder; high flaring ring foot; handle set on shoulder.On some examples of the last quarter of the 6th century the shape is more ovoid; cf. the large inscribed hydria P 24910 R 12:4-POU &lt;i&gt;Hesperia,&lt;/i&gt; XXV, 1956, p. 63 and pl. 22 c and f; also, of ordinary size, P 20800 R 12:1 &lt;i&gt;Archaeology,&lt;/i&gt; X, 1957, p. 193, below at right.",AV 12.1594,Black and Plain Pottery | Hydria | Cooking Ware | Attic,Black and Plain Pottery | Hydria | Cooking Ware | Attic,Q 12:3,H. 0.33; diam. 0.31.,Context ca. 520-490 B.C.,-520;-490,18+0000000001 Agora 0000000012:0000001594,Agora:Object:P 25769,1,,Agora:Image:2012.73.1573,
